"REF_DATE","GEO","DGUID","Fuel Type","Vehicle type","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Prince Edward Island","2016A000211","Diesel","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014918","3.3.3.1","127","","","","0"
"2017","Prince Edward Island","2016A000211","Diesel","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014925","3.3.4.1","3","","","","0"
"2017","Prince Edward Island","2016A000211","Diesel","Vans","Number of vehicles","Units","300","units ","0","v1079014932","3.3.5.1","7","","","","0"
"2017","Prince Edward Island","2016A000211","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014905","3.4.1.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Battery electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014912","3.4.2.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Battery electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014919","3.4.3.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014926","3.4.4.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Battery electric","Vans","Number of vehicles","Units","300","units ","0","v1079014933","3.4.5.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Hybrid electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014906","3.5.1.1","78","","","","0"
"2017","Prince Edward Island","2016A000211","Hybrid electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014913","3.5.2.1","40","","","","0"
"2017","Prince Edward Island","2016A000211","Hybrid electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014920","3.5.3.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Hybrid electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014927","3.5.4.1","38","","","","0"
"2017","Prince Edward Island","2016A000211","Hybrid electric","Vans","Number of vehicles","Units","300","units ","0","v1079014934","3.5.5.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Plug-in hybrid electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014907","3.6.1.1","6","","","","0"
"2017","Prince Edward Island","2016A000211","Plug-in hybrid electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014914","3.6.2.1","6","","","","0"
"2017","Prince Edward Island","2016A000211","Plug-in hybrid electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014921","3.6.3.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Plug-in hybrid electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014928","3.6.4.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Plug-in hybrid electric","Vans","Number of vehicles","Units","300","units ","0","v1079014935","3.6.5.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Other fuel types","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014908","3.7.1.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Other fuel types","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014915","3.7.2.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Other fuel types","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014922","3.7.3.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Other fuel types","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014929","3.7.4.1","0","","","","0"
"2017","Prince Edward Island","2016A000211","Other fuel types","Vans","Number of vehicles","Units","300","units ","0","v1079014936","3.7.5.1","0","","","","0"
"2017","Nova Scotia","2016A000212","All fuel types","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014937","4.1.1.1","","..","","","0"
"2017","Nova Scotia","2016A000212","All fuel types","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014944","4.1.2.1","","..","","","0"
"2017","Nova Scotia","2016A000212","All fuel types","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014951","4.1.3.1","","..","","","0"
"2017","Nova Scotia","2016A000212","All fuel types","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014958","4.1.4.1","","..","","","0"
"2017","Nova Scotia","2016A000212","All fuel types","Vans","Number of vehicles","Units","300","units ","0","v1079014965","4.1.5.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Gasoline","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014938","4.2.1.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Gasoline","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014945","4.2.2.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Gasoline","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014952","4.2.3.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Gasoline","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014959","4.2.4.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Gasoline","Vans","Number of vehicles","Units","300","units ","0","v1079014966","4.2.5.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Diesel","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014939","4.3.1.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Diesel","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014946","4.3.2.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Diesel","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014953","4.3.3.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Diesel","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014960","4.3.4.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Diesel","Vans","Number of vehicles","Units","300","units ","0","v1079014967","4.3.5.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014940","4.4.1.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Battery electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014947","4.4.2.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Battery electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014954","4.4.3.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014961","4.4.4.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Battery electric","Vans","Number of vehicles","Units","300","units ","0","v1079014968","4.4.5.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Hybrid electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014941","4.5.1.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Hybrid electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014948","4.5.2.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Hybrid electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014955","4.5.3.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Hybrid electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014962","4.5.4.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Hybrid electric","Vans","Number of vehicles","Units","300","units ","0","v1079014969","4.5.5.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Plug-in hybrid electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014942","4.6.1.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Plug-in hybrid electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014949","4.6.2.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Plug-in hybrid electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014956","4.6.3.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Plug-in hybrid electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014963","4.6.4.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Plug-in hybrid electric","Vans","Number of vehicles","Units","300","units ","0","v1079014970","4.6.5.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Other fuel types","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014943","4.7.1.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Other fuel types","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014950","4.7.2.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Other fuel types","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014957","4.7.3.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Other fuel types","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014964","4.7.4.1","","..","","","0"
"2017","Nova Scotia","2016A000212","Other fuel types","Vans","Number of vehicles","Units","300","units ","0","v1079014971","4.7.5.1","","..","","","0"
"2017","New Brunswick","2016A000213","All fuel types","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014972","5.1.1.1","43918","","","","0"
"2017","New Brunswick","2016A000213","All fuel types","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014979","5.1.2.1","12957","","","","0"
"2017","New Brunswick","2016A000213","All fuel types","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014986","5.1.3.1","11474","","","","0"
"2017","New Brunswick","2016A000213","All fuel types","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014993","5.1.4.1","17673","","","","0"
"2017","New Brunswick","2016A000213","All fuel types","Vans","Number of vehicles","Units","300","units ","0","v1079015000","5.1.5.1","1814","","","","0"
"2017","New Brunswick","2016A000213","Gasoline","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014973","5.2.1.1","42672","","","","0"
"2017","New Brunswick","2016A000213","Gasoline","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014980","5.2.2.1","12774","","","","0"
"2017","New Brunswick","2016A000213","Gasoline","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014987","5.2.3.1","10643","","","","0"
"2017","New Brunswick","2016A000213","Gasoline","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014994","5.2.4.1","17484","","","","0"
"2017","New Brunswick","2016A000213","Gasoline","Vans","Number of vehicles","Units","300","units ","0","v1079015001","5.2.5.1","1771","","","","0"
"2017","New Brunswick","2016A000213","Diesel","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014974","5.3.1.1","901","","","","0"
"2017","New Brunswick","2016A000213","Diesel","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014981","5.3.2.1","15","","","","0"
"2017","New Brunswick","2016A000213","Diesel","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014988","5.3.3.1","831","","","","0"
"2017","New Brunswick","2016A000213","Diesel","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014995","5.3.4.1","16","","","","0"
"2017","New Brunswick","2016A000213","Diesel","Vans","Number of vehicles","Units","300","units ","0","v1079015002","5.3.5.1","39","","","","0"
"2017","New Brunswick","2016A000213","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014975","5.4.1.1","6","","","","0"
"2017","New Brunswick","2016A000213","Battery electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014982","5.4.2.1","4","","","","0"
"2017","New Brunswick","2016A000213","Battery electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014989","5.4.3.1","0","","","","0"
"2017","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014996","5.4.4.1","2","","","","0"
"2017","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units ","0","v1079015003","5.4.5.1","0","","","","0"
"2017","New Brunswick","2016A000213","Hybrid electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014976","5.5.1.1","307","","","","0"
"2017","New Brunswick","2016A000213","Hybrid electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014983","5.5.2.1","143","","","","0"
"2017","New Brunswick","2016A000213","Hybrid electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014990","5.5.3.1","0","","","","0"
"2017","New Brunswick","2016A000213","Hybrid electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014997","5.5.4.1","164","","","","0"
"2017","New Brunswick","2016A000213","Hybrid electric","Vans","Number of vehicles","Units","300","units ","0","v1079015004","5.5.5.1","0","","","","0"
"2017","New Brunswick","2016A000213","Plug-in hybrid electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014977","5.6.1.1","32","","","","0"
"2017","New Brunswick","2016A000213","Plug-in hybrid electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014984","5.6.2.1","21","","","","0"
"2017","New Brunswick","2016A000213","Plug-in hybrid electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014991","5.6.3.1","0","","","","0"
"2017","New Brunswick","2016A000213","Plug-in hybrid electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014998","5.6.4.1","7","","","","0"
"2017","New Brunswick","2016A000213","Plug-in hybrid electric","Vans","Number of vehicles","Units","300","units ","0","v1079015005","5.6.5.1","4","","","","0"
"2017","New Brunswick","2016A000213","Other fuel types","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079014978","5.7.1.1","0","","","","0"
"2017","New Brunswick","2016A000213","Other fuel types","Passenger cars","Number of vehicles","Units","300","units ","0","v1079014985","5.7.2.1","0","","","","0"
"2017","New Brunswick","2016A000213","Other fuel types","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079014992","5.7.3.1","0","","","","0"
"2017","New Brunswick","2016A000213","Other fuel types","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079014999","5.7.4.1","0","","","","0"
"2017","New Brunswick","2016A000213","Other fuel types","Vans","Number of vehicles","Units","300","units ","0","v1079015006","5.7.5.1","0","","","","0"
"2017","Quebec","2016A000224","All fuel types","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015007","6.1.1.1","477359","","","","0"
"2017","Quebec","2016A000224","All fuel types","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015014","6.1.2.1","189367","","","","0"
"2017","Quebec","2016A000224","All fuel types","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015021","6.1.3.1","70054","","","","0"
"2017","Quebec","2016A000224","All fuel types","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015028","6.1.4.1","191264","","","","0"
"2017","Quebec","2016A000224","All fuel types","Vans","Number of vehicles","Units","300","units ","0","v1079015035","6.1.5.1","26674","","","","0"
"2017","Quebec","2016A000224","Gasoline","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015008","6.2.1.1","452324","","","","0"
"2017","Quebec","2016A000224","Gasoline","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015015","6.2.2.1","178369","","","","0"
"2017","Quebec","2016A000224","Gasoline","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015022","6.2.3.1","62011","","","","0"
"2017","Quebec","2016A000224","Gasoline","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015029","6.2.4.1","187092","","","","0"
"2017","Quebec","2016A000224","Gasoline","Vans","Number of vehicles","Units","300","units ","0","v1079015036","6.2.5.1","24852","","","","0"
"2017","Quebec","2016A000224","Diesel","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015009","6.3.1.1","10601","","","","0"
"2017","Quebec","2016A000224","Diesel","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015016","6.3.2.1","312","","","","0"
"2017","Quebec","2016A000224","Diesel","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015023","6.3.3.1","8043","","","","0"
"2017","Quebec","2016A000224","Diesel","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015030","6.3.4.1","647","","","","0"
"2017","Quebec","2016A000224","Diesel","Vans","Number of vehicles","Units","300","units ","0","v1079015037","6.3.5.1","1599","","","","0"
"2017","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015010","6.4.1.1","3313","","","","0"
"2017","Quebec","2016A000224","Battery electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015017","6.4.2.1","2789","","","","0"
"2017","Quebec","2016A000224","Battery electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015024","6.4.3.1","0","","","","0"
"2017","Quebec","2016A000224","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015031","6.4.4.1","524","","","","0"
"2017","Quebec","2016A000224","Battery electric","Vans","Number of vehicles","Units","300","units ","0","v1079015038","6.4.5.1","0","","","","0"
"2017","Quebec","2016A000224","Hybrid electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015011","6.5.1.1","6336","","","","0"
"2017","Quebec","2016A000224","Hybrid electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015018","6.5.2.1","3591","","","","0"
"2017","Quebec","2016A000224","Hybrid electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015025","6.5.3.1","0","","","","0"
"2017","Quebec","2016A000224","Hybrid electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015032","6.5.4.1","2745","","","","0"
"2017","Quebec","2016A000224","Hybrid electric","Vans","Number of vehicles","Units","300","units ","0","v1079015039","6.5.5.1","0","","","","0"
"2017","Quebec","2016A000224","Plug-in hybrid electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015012","6.6.1.1","4779","","","","0"
"2017","Quebec","2016A000224","Plug-in hybrid electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015019","6.6.2.1","4306","","","","0"
"2017","Quebec","2016A000224","Plug-in hybrid electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015026","6.6.3.1","0","","","","0"
"2017","Quebec","2016A000224","Plug-in hybrid electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015033","6.6.4.1","256","","","","0"
"2017","Quebec","2016A000224","Plug-in hybrid electric","Vans","Number of vehicles","Units","300","units ","0","v1079015040","6.6.5.1","217","","","","0"
"2017","Quebec","2016A000224","Other fuel types","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015013","6.7.1.1","6","","","","0"
"2017","Quebec","2016A000224","Other fuel types","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015020","6.7.2.1","0","","","","0"
"2017","Quebec","2016A000224","Other fuel types","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015027","6.7.3.1","0","","","","0"
"2017","Quebec","2016A000224","Other fuel types","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015034","6.7.4.1","0","","","","0"
"2017","Quebec","2016A000224","Other fuel types","Vans","Number of vehicles","Units","300","units ","0","v1079015041","6.7.5.1","6","","","","0"
"2017","Ontario","2016A000235","All fuel types","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015042","7.1.1.1","801352","","","","0"
"2017","Ontario","2016A000235","All fuel types","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015049","7.1.2.1","253241","","","","0"
"2017","Ontario","2016A000235","All fuel types","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015056","7.1.3.1","144055","","","","0"
"2017","Ontario","2016A000235","All fuel types","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015063","7.1.4.1","345245","","","","0"
"2017","Ontario","2016A000235","All fuel types","Vans","Number of vehicles","Units","300","units ","0","v1079015070","7.1.5.1","58811","","","","0"
"2017","Ontario","2016A000235","Gasoline","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015043","7.2.1.1","766900","","","","0"
"2017","Ontario","2016A000235","Gasoline","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015050","7.2.2.1","241545","","","","0"
"2017","Ontario","2016A000235","Gasoline","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015057","7.2.3.1","131313","","","","0"
"2017","Ontario","2016A000235","Gasoline","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015064","7.2.4.1","338056","","","","0"
"2017","Ontario","2016A000235","Gasoline","Vans","Number of vehicles","Units","300","units ","0","v1079015071","7.2.5.1","55986","","","","0"
"2017","Ontario","2016A000235","Diesel","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015044","7.3.1.1","17902","","","","0"
"2017","Ontario","2016A000235","Diesel","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015051","7.3.2.1","765","","","","0"
"2017","Ontario","2016A000235","Diesel","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015058","7.3.3.1","12741","","","","0"
"2017","Ontario","2016A000235","Diesel","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015065","7.3.4.1","2093","","","","0"
"2017","Ontario","2016A000235","Diesel","Vans","Number of vehicles","Units","300","units ","0","v1079015072","7.3.5.1","2303","","","","0"
"2017","Ontario","2016A000235","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015045","7.4.1.1","3531","","","","0"
"2017","Ontario","2016A000235","Battery electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015052","7.4.2.1","2532","","","","0"
"2017","Ontario","2016A000235","Battery electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015059","7.4.3.1","0","","","","0"
"2017","Ontario","2016A000235","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015066","7.4.4.1","999","","","","0"
"2017","Ontario","2016A000235","Battery electric","Vans","Number of vehicles","Units","300","units ","0","v1079015073","7.4.5.1","0","","","","0"
"2017","Ontario","2016A000235","Hybrid electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015046","7.5.1.1","8123","","","","0"
"2017","Ontario","2016A000235","Hybrid electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015053","7.5.2.1","4462","","","","0"
"2017","Ontario","2016A000235","Hybrid electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015060","7.5.3.1","0","","","","0"
"2017","Ontario","2016A000235","Hybrid electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015067","7.5.4.1","3661","","","","0"
"2017","Ontario","2016A000235","Hybrid electric","Vans","Number of vehicles","Units","300","units ","0","v1079015074","7.5.5.1","0","","","","0"
"2017","Ontario","2016A000235","Plug-in hybrid electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015047","7.6.1.1","4895","","","","0"
"2017","Ontario","2016A000235","Plug-in hybrid electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015054","7.6.2.1","3937","","","","0"
"2017","Ontario","2016A000235","Plug-in hybrid electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015061","7.6.3.1","0","","","","0"
"2017","Ontario","2016A000235","Plug-in hybrid electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015068","7.6.4.1","436","","","","0"
"2017","Ontario","2016A000235","Plug-in hybrid electric","Vans","Number of vehicles","Units","300","units ","0","v1079015075","7.6.5.1","522","","","","0"
"2017","Ontario","2016A000235","Other fuel types","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015048","7.7.1.1","1","","","","0"
"2017","Ontario","2016A000235","Other fuel types","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015055","7.7.2.1","0","","","","0"
"2017","Ontario","2016A000235","Other fuel types","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015062","7.7.3.1","1","","","","0"
"2017","Ontario","2016A000235","Other fuel types","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015069","7.7.4.1","0","","","","0"
"2017","Ontario","2016A000235","Other fuel types","Vans","Number of vehicles","Units","300","units ","0","v1079015076","7.7.5.1","0","","","","0"
"2017","Manitoba","2016A000246","All fuel types","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015077","8.1.1.1","58308","","","","0"
"2017","Manitoba","2016A000246","All fuel types","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015084","8.1.2.1","13182","","","","0"
"2017","Manitoba","2016A000246","All fuel types","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015091","8.1.3.1","15866","","","","0"
"2017","Manitoba","2016A000246","All fuel types","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015098","8.1.4.1","25794","","","","0"
"2017","Manitoba","2016A000246","All fuel types","Vans","Number of vehicles","Units","300","units ","0","v1079015105","8.1.5.1","3466","","","","0"
"2017","Manitoba","2016A000246","Gasoline","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015078","8.2.1.1","56348","","","","0"
"2017","Manitoba","2016A000246","Gasoline","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015085","8.2.2.1","12911","","","","0"
"2017","Manitoba","2016A000246","Gasoline","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015092","8.2.3.1","14541","","","","0"
"2017","Manitoba","2016A000246","Gasoline","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015099","8.2.4.1","25556","","","","0"
"2017","Manitoba","2016A000246","Gasoline","Vans","Number of vehicles","Units","300","units ","0","v1079015106","8.2.5.1","3340","","","","0"
"2017","Manitoba","2016A000246","Diesel","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015079","8.3.1.1","1542","","","","0"
"2017","Manitoba","2016A000246","Diesel","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015086","8.3.2.1","34","","","","0"
"2017","Manitoba","2016A000246","Diesel","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015093","8.3.3.1","1325","","","","0"
"2017","Manitoba","2016A000246","Diesel","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015100","8.3.4.1","61","","","","0"
"2017","Manitoba","2016A000246","Diesel","Vans","Number of vehicles","Units","300","units ","0","v1079015107","8.3.5.1","122","","","","0"
"2017","Manitoba","2016A000246","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015080","8.4.1.1","21","","","","0"
"2017","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015087","8.4.2.1","18","","","","0"
"2017","Manitoba","2016A000246","Battery electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015094","8.4.3.1","0","","","","0"
"2017","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015101","8.4.4.1","3","","","","0"
"2017","Manitoba","2016A000246","Battery electric","Vans","Number of vehicles","Units","300","units ","0","v1079015108","8.4.5.1","0","","","","0"
"2017","Manitoba","2016A000246","Hybrid electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015081","8.5.1.1","338","","","","0"
"2017","Manitoba","2016A000246","Hybrid electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015088","8.5.2.1","170","","","","0"
"2017","Manitoba","2016A000246","Hybrid electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015095","8.5.3.1","0","","","","0"
"2017","Manitoba","2016A000246","Hybrid electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015102","8.5.4.1","168","","","","0"
"2017","Manitoba","2016A000246","Hybrid electric","Vans","Number of vehicles","Units","300","units ","0","v1079015109","8.5.5.1","0","","","","0"
"2017","Manitoba","2016A000246","Plug-in hybrid electric","Total, vehicle type","Number of vehicles","Units","300","units ","0","v1079015082","8.6.1.1","59","","","","0"
"2017","Manitoba","2016A000246","Plug-in hybrid electric","Passenger cars","Number of vehicles","Units","300","units ","0","v1079015089","8.6.2.1","49","","","","0"
"2017","Manitoba","2016A000246","Plug-in hybrid electric","Pick up trucks","Number of vehicles","Units","300","units ","0","v1079015096","8.6.3.1","0","","","","0"
"2017","Manitoba","2016A000246","Plug-in hybrid electric","Multi-purpose vehicles","Number of vehicles","Units","300","units ","0","v1079015103","8.6.4.1","6","","","","0"
